B2,B3,B4,B8,B11,B12,NDVI,NDMI,longitude,latitude,geology_favorability
725.0,951.0,1223.5,1884.0,2485.5,1945.0,0.21255028,-0.13765877,79.66430619475899,21.567022835726707,0.5672983843826715
716.5,943.5,1197.0,2026.0,2709.0,2098.0,0.25721377,-0.14424498,79.6644858578158,21.567022835726707,0.5350156167053212
809.0,1043.5,1283.0,2242.0,2927.5,2212.5,0.27205673,-0.1326047,79.66466552087263,21.567022835726707,0.5027328490254173
738.5,991.0,1234.0,2180.0,2837.0,2171.0,0.2770943,-0.13095476,79.66484518392946,21.567022835726707,0.469776777547524
738.5,991.0,1234.0,2180.0,2837.0,2171.0,0.2770943,-0.13095476,79.66502484698628,21.567022835726707,0.44013404120562083
809.5,1068.0,1317.5,2431.5,2978.5,2177.0,0.2971459,-0.10110906,79.66520451004311,21.567022835726707,0.47178696254079694
876.0,1178.0,1530.0,2661.5,3218.0,2333.5,0.2699511,-0.09465091,79.66538417309992,21.567022835726707,0.5034398838734695
682.0,897.0,1058.0,2037.5,2622.0,1931.0,0.31642708,-0.12544264,79.66556383615675,21.567022835726707,0.5350928052086457
643.0,877.5,1135.5,1763.0,2505.5,1914.0,0.21649128,-0.17394869,79.66574349921358,21.567022835726707,0.5667457265438218
678.0,926.0,1109.0,1826.0,2498.0,1941.5,0.24429302,-0.15541166,79.6659231622704,21.567022835726707,0.5983986478789982
675.0,884.0,1067.5,2256.0,2721.5,1990.5,0.35760492,-0.09352084,79.66610282532723,21.567022835726707,0.6274305219443861
859.0,1111.5,1441.5,2699.5,3312.0,2462.0,0.30379134,-0.101888046,79.66628248838406,21.567022835726707,0.633841558157336
826.0,1102.5,1359.5,2690.0,3466.0,2558.5,0.32855907,-0.12605588,79.66646215144087,21.567022835726707,0.6402525943697788
945.5,1262.5,1632.0,2820.5,3719.0,2814.0,0.2669287,-0.13739583,79.6666418144977,21.567022835726707,0.6466636305827287
892.0,1149.0,1475.5,2656.0,3598.0,2779.5,0.28573158,-0.1506236,79.66682147755452,21.567022835726707,0.6530746667956786
850.5,1116.5,1361.5,2555.5,3409.5,2563.0,0.30482513,-0.14316848,79.66700114061135,21.567022835726707,0.6480360012183239
776.5,1026.5,1211.0,2518.5,3172.5,2340.0,0.3505832,-0.11491829,79.66718080366817,21.567022835726707,0.6599282973749784
823.0,1097.5,1342.5,2715.0,3276.0,2403.0,0.33826247,-0.09364046,79.66736046672499,21.567022835726707,0.6579660644812739
823.0,1097.5,1342.5,2715.0,3276.0,2403.0,0.33826247,-0.09364046,79.66754012978181,21.567022835726707,0.6332432562700347
811.5,1053.5,1293.5,2598.0,3248.5,2330.5,0.33521777,-0.11126315,79.66771979283864,21.567022835726707,0.5941579127877257
793.5,1058.0,1347.0,2577.0,3275.0,2367.0,0.31345567,-0.11927546,79.66789945589547,21.567022835726707,0.5523635097087704
797.5,1051.5,1348.0,2458.5,3177.0,2302.5,0.29173782,-0.12749535,79.66807911895229,21.567022835726707,0.5454713125368476
723.5,975.5,1121.0,2450.5,2753.0,1949.0,0.37225255,-0.05813395,79.66825878200912,21.567022835726707,0.5767853248153745
657.0,881.5,953.0,2576.0,2468.5,1707.0,0.45990366,0.021310339,79.66843844506593,21.567022835726707,0.6235706830209823
651.5,881.0,902.0,2321.5,2422.0,1706.5,0.44035986,-0.021186888,79.66861810812276,21.567022835726707,0.6703560412302906
1122.0,1367.0,1506.0,2299.5,2521.0,1973.5,0.20851399,-0.04594959,79.66879777117958,21.567022835726707,0.5931523902994137
877.5,1114.5,1342.0,2289.0,2929.0,2463.5,0.2608097,-0.12265236,79.66897743423641,21.567022835726707,0.5086626960292765
984.0,1279.0,1605.5,2665.5,3326.5,2645.0,0.24818544,-0.11031375,79.66915709729324,21.567022835726707,0.49482867762488325
960.0,1276.0,1613.5,2972.0,3440.0,2557.0,0.29625994,-0.072988145,79.66933676035005,21.567022835726707,0.5787942218450939
958.5,1250.5,1610.5,2899.5,3520.0,2579.0,0.2858093,-0.09665862,79.66951642340688,21.567022835726707,0.72982137558278
844.5,1140.5,1408.5,2728.5,3352.5,2386.5,0.3190718,-0.1026147,79.6696960864637,21.567022835726707,0.6915824934467201
717.0,991.0,1182.5,2580.5,2752.5,1878.5,0.3715121,-0.032252017,79.66987574952053,21.567022835726707,0.6329384151983901
509.5,716.5,717.5,2201.5,1777.5,1117.5,0.5083933,0.10655944,79.67005541257736,21.567022835726707,0.5742943369500603
509.5,716.5,717.5,2201.5,1777.5,1117.5,0.5083933,0.10655944,79.67023507563418,21.567022835726707,0.5071988788464161
470.0,678.0,646.5,2065.0,1321.0,764.0,0.52314216,0.21972829,79.670414738691,21.567022835726707,0.5269174140141805
463.5,679.0,675.5,1875.0,1192.5,752.5,0.47029993,0.22249389,79.67059440174782,21.567022835726707,0.5588061579829091
545.0,751.0,805.5,2039.0,1677.0,1084.0,0.43364388,0.09741658,79.67077406480465,21.567022835726707,0.5960283285941622
598.0,782.0,950.5,2018.5,1992.0,1364.5,0.35971707,0.006607655,79.67095372786147,21.567022835726707,0.6332504992054153
525.5,705.0,740.0,1978.5,1845.5,1217.5,0.4555821,0.034780335,79.6711333909183,21.567022835726707,0.6009873486988766
517.5,701.5,680.5,2209.0,1873.5,1213.5,0.52898425,0.08218004,79.67131305397511,21.567022835726707,0.5519546715294221
484.5,658.5,668.0,2125.5,1919.0,1250.5,0.52174693,0.051056992,79.67149271703194,21.567022835726707,0.5176399033775062
533.0,732.5,782.0,1960.0,2156.0,1434.5,0.4296134,-0.04761905,79.67167238008876,21.567022835726707,0.5034535823733286
650.0,905.0,1002.0,2212.5,2659.0,1896.0,0.3765749,-0.091655545,79.67185204314559,21.567022835726707,0.5221166390553256
787.5,1076.0,1282.0,2481.0,3134.5,2291.0,0.31862876,-0.11637432,79.67203170620242,21.567022835726707,0.5465742024632883
784.0,1004.0,1267.0,2226.5,3165.0,2488.5,0.27465293,-0.1740703,79.67221136925924,21.567022835726707,0.5768864752784891
712.0,941.5,1159.0,2284.0,3176.0,2480.0,0.32674992,-0.16336997,79.67239103231606,21.567022835726707,0.6121761934232893
829.5,1113.0,1414.0,2308.0,3333.5,2722.5,0.24019344,-0.1817779,79.67257069537288,21.567022835726707,0.6496195370870406
829.5,1113.0,1414.0,2308.0,3333.5,2722.5,0.24019344,-0.1817779,79.67275035842971,21.567022835726707,0.7026185207061064
867.0,1185.0,1462.5,2283.5,3452.0,2775.5,0.21916711,-0.20373115,79.67293002148654,21.567022835726707,0.7431528629112363
929.0,1253.5,1499.5,2698.0,3732.5,2897.0,0.2855271,-0.16087396,79.67310968454336,21.567022835726707,0.7436906451963754
953.5,1252.0,1530.0,2645.0,3747.0,2949.5,0.26706588,-0.17240301,79.67328934760017,21.567022835726707,0.6962956090725338
938.5,1215.5,1520.5,2544.5,3555.5,2765.0,0.2519065,-0.1657377,79.673469010657,21.567022835726707,0.647355845177137
973.0,1256.0,1593.0,2687.5,3658.5,2842.0,0.25569442,-0.15300977,79.67364867371383,21.567022835726707,0.5984160812817402
988.0,1317.0,1689.0,2772.5,3987.0,3136.5,0.24285555,-0.17967305,79.67382833677065,21.567022835726707,0.5777742414286995
974.5,1320.5,1727.0,2784.5,3953.5,3133.0,0.23440097,-0.17349362,79.67400799982748,21.567022835726707,0.5902354414847336
797.0,1056.0,1277.5,2316.5,3147.5,2445.0,0.28909293,-0.15208638,79.67418766288431,21.567022835726707,0.6026966415407677
540.0,761.0,787.0,2114.0,2669.0,1824.0,0.4574285,-0.11603596,79.67436732594112,21.567022835726707,0.6360906766278568
741.0,990.0,1175.0,2504.5,3072.0,2217.0,0.36132628,-0.10176634,79.67454698899795,21.567022835726707,0.6767371674748965
679.0,935.0,1047.0,2434.5,2912.0,2076.0,0.3985351,-0.089310765,79.67472665205477,21.567022835726707,0.6939564208076561
595.0,805.0,944.0,2178.0,2706.5,1895.5,0.39525944,-0.1081994,79.6749063151116,21.567022835726707,0.6669930166866783
741.0,1004.5,1235.0,2331.5,2998.0,2342.0,0.30744427,-0.12505864,79.67508597816843,21.567022835726707,0.6400296125657005
741.0,1004.5,1235.0,2331.5,2998.0,2342.0,0.30744427,-0.12505864,79.67526564122524,21.567022835726707,0.6130662084468554
628.0,849.0,990.0,2092.0,2874.0,2140.0,0.35756004,-0.1574708,79.67544530428206,21.567022835726707,0.5890432268756824
795.5,1087.5,1289.5,2417.0,3192.0,2472.0,0.30419534,-0.1381708,79.67562496733889,21.567022835726707,0.5754761895912244
801.0,1086.0,1337.5,2431.5,3496.5,2686.5,0.29026267,-0.17965586,79.67580463039572,21.567022835726707,0.5505900808592346
787.0,1064.5,1289.0,2527.0,3408.5,2530.0,0.3244235,-0.14851318,79.67598429345254,21.567022835726707,0.60142382325922
875.5,1167.0,1485.0,2649.0,3527.0,2605.5,0.28156748,-0.14216322,79.67616395650937,21.567022835726707,0.6442651705887521
930.0,1206.0,1531.5,2545.0,3589.5,2785.5,0.24862014,-0.17026652,79.67634361956618,21.567022835726707,0.6334546645670872
864.0,1167.0,1453.0,2573.0,3542.0,2709.0,0.27819175,-0.1584628,79.67652328262301,21.567022835726707,0.605715609696915
809.5,1087.0,1362.0,2559.5,3444.5,2551.0,0.30536786,-0.14740174,79.67670294567984,21.567022835726707,0.5703549900843258
747.0,1011.5,1177.5,2424.0,3149.0,2310.5,0.34610578,-0.13009152,79.67688260873666,21.567022835726707,0.5446559195732481
749.0,1016.5,1208.5,2443.5,2996.0,2160.0,0.33817086,-0.101571836,79.67706227179349,21.567022835726707,0.5397272483932347
720.5,951.0,1126.0,2352.0,3105.5,2293.0,0.35250145,-0.13806689,79.6772419348503,21.567022835726707,0.5790203383111658
611.0,842.5,941.0,2292.5,2871.5,1985.0,0.41796815,-0.11212239,79.67742159790713,21.567022835726707,0.6065261251349631
485.5,685.0,697.0,2338.0,2358.5,1409.5,0.5406919,-0.0043649524,79.67760126096395,21.567022835726707,0.6142653094044499
504.0,701.0,651.5,2460.0,2081.5,1252.0,0.58123094,0.08334251,79.67778092402078,21.567022835726707,0.6324092527871887
504.0,701.0,651.5,2460.0,2081.5,1252.0,0.58123094,0.08334251,79.6779605870776,21.567022835726707,0.6726329967064792
550.5,768.5,810.5,2461.0,2194.0,1337.5,0.5045086,0.05735768,79.67814025013443,21.567022835726707,0.7017922766857468
517.0,697.0,719.0,2255.0,2452.5,1658.0,0.51647615,-0.041954327,79.67831991319125,21.567022835726707,0.7314848229201465
895.0,1214.0,1494.0,2690.5,3490.0,2615.5,0.2859362,-0.12935847,79.67849957624807,21.567022835726707,0.7668756943963004
897.5,1185.5,1510.5,2682.5,3653.0,2770.0,0.27951348,-0.15318444,79.6786792393049,21.567022835726707,0.7563361404086046
919.0,1217.5,1544.0,2577.0,3612.0,2719.0,0.2506673,-0.16723219,79.67885890236172,21.567022835726707,0.704751587560794
772.5,1049.0,1311.5,2470.0,3426.5,2574.0,0.30635992,-0.16221488,79.67903856541855,21.567022835726707,0.5692864002817343
684.5,889.5,1053.0,2350.0,3110.5,2252.0,0.3811343,-0.13927296,79.67921822847536,21.567022835726707,0.5678578180045607
768.5,1002.0,1260.5,2415.0,3185.5,2270.0,0.3141069,-0.137577,79.67939789153219,21.567022835726707,0.5724279912064171
720.0,964.0,1170.5,2405.0,3111.5,2236.0,0.3452664,-0.12807034,79.67957755458902,21.567022835726707,0.5967380010229918
668.0,878.5,1051.5,2242.0,2867.0,1980.0,0.36146957,-0.12233314,79.67975721764584,21.567022835726707,0.632301240671686
562.5,721.0,813.0,1869.5,2344.0,1650.5,0.39384902,-0.112614214,79.67993688070267,21.567022835726707,0.6728540089893044
657.5,885.0,1018.5,2248.5,2389.0,1578.0,0.3764922,-0.030296495,79.6801165437595,21.567022835726707,0.6991688091526944
554.5,765.5,796.0,2290.0,2300.0,1501.0,0.48412183,-0.0021786492,79.68029620681631,21.567022835726707,0.7181127918420374
554.5,765.5,796.0,2290.0,2300.0,1501.0,0.48412183,-0.0021786492,79.68047586987313,21.567022835726707,0.7148063228174216
638.5,857.0,987.0,2149.5,2277.5,1549.5,0.37063605,-0.028913485,79.68065553292996,21.567022835726707,0.7132920047643856
532.5,717.5,742.0,1824.0,1830.5,1150.5,0.42166796,-0.0017786291,79.68083519598679,21.567022835726707,0.7117776867113498
554.0,756.0,791.5,2163.0,2240.0,1428.0,0.46420714,-0.017488075,79.68101485904361,21.567022835726707,0.7102633686583137
624.0,822.0,908.0,2334.0,2742.5,1827.0,0.43985194,-0.080468826,79.68119452210043,21.567022835726707,0.7087490506053976
763.5,1015.0,1258.0,2467.0,3018.5,2197.0,0.32456377,-0.100537784,79.68137418515725,21.567022835726707,0.7206743055778937
673.0,903.5,1145.5,2203.0,2925.0,2012.5,0.31581306,-0.14079563,79.68155384821408,21.567022835726707,0.7330505207054182
614.5,797.5,920.5,2164.5,2745.0,1841.0,0.4032415,-0.11824015,79.6817335112709,21.567022835726707,0.6781753674248931
618.0,861.5,984.0,2353.5,2782.0,1914.5,0.4103371,-0.083438806,79.68191317432773,21.567022835726707,0.7073015379697655
713.0,991.0,1169.5,2515.5,2805.0,1991.0,0.3652646,-0.05441218,79.68209283738456,21.567022835726707,0.753695178265071
553.0,768.0,827.5,2378.0,2628.5,1764.5,0.4836999,-0.050034955,79.68227250044137,21.567022835726707,0.7990520407581496
540.5,722.5,794.5,2146.0,2406.0,1548.5,0.4596157,-0.05711775,79.6824521634982,21.567022835726707,0.7862477379441877
545.0,739.0,794.0,2103.0,2337.0,1505.5,0.45184675,-0.052702703,79.68263182655502,21.567022835726707,0.7630299384656544
553.5,720.0,787.0,2076.0,2249.0,1496.5,0.45022702,-0.04,79.68281148961185,21.567022835726707,0.7311185852979876
713.0,894.0,1049.5,2356.5,2762.0,1925.5,0.38373458,-0.079222426,79.68299115266868,21.567022835726707,0.7101601999414453
1636.0,1650.5,1707.5,2989.5,3276.0,2675.0,0.2729402,-0.045726597,79.68317081572549,21.567022835726707,0.7075265824902237
928.0,1221.0,1398.0,2870.0,3236.5,2512.0,0.34489223,-0.060018014,79.68335047878232,21.567022835726707,0.6775398905034995
797.5,1175.5,1444.5,2961.0,3243.5,2528.0,0.3442288,-0.04553147,79.68353014183914,21.567022835726707,0.6435460295201141
525.5,793.5,865.5,2846.5,2518.0,1663.0,0.5336746,0.0612359,79.68370980489597,21.567022835726707,0.6510950584408335
390.0,582.0,447.5,2513.5,1864.0,938.0,0.6977373,0.14837235,79.6838894679528,21.567022835726707,0.6257751397514002
390.5,580.0,464.5,2393.5,1820.5,885.5,0.6749475,0.13597532,79.68406913100962,21.567022835726707,0.593319015691566
389.5,569.5,461.0,2416.0,1790.5,898.0,0.6795273,0.14869845,79.68424879406643,21.567022835726707,0.604300386172968
398.0,604.5,477.0,2388.0,1785.5,882.5,0.66701573,0.14436324,79.68442845712326,21.567022835726707,0.6242858258963464
391.0,600.5,463.0,2230.5,1795.5,903.5,0.6562094,0.10804769,79.68460812018009,21.567022835726707,0.6442712656197249
400.0,596.5,486.5,2274.0,1787.0,939.0,0.64752764,0.1199212,79.68478778323691,21.567022835726707,0.6642567053431034
378.0,566.0,435.0,2323.5,1708.5,845.0,0.6846112,0.15252976,79.68496744629374,21.567022835726707,0.6742757230487455
389.5,572.0,427.5,2583.5,1713.0,846.5,0.7160412,0.20260677,79.68514710935055,21.567022835726707,0.68185706776067
409.0,600.0,486.5,2428.0,1854.0,927.5,0.666152,0.1340495,79.68532677240738,21.567022835726707,0.6894384124731943
393.0,583.0,475.0,2201.0,1827.0,946.0,0.64499253,0.09285005,79.6855064354642,21.567022835726707,0.6970197571857184
393.0,583.0,475.0,2201.0,1827.0,946.0,0.64499253,0.09285005,79.68568609852103,21.567022835726707,0.6932744111639256
412.5,602.5,504.5,2306.5,1916.5,1000.5,0.641053,0.09235141,79.68586576157786,21.567022835726707,0.6846743399040176
415.0,631.5,563.5,2397.0,1961.0,1051.0,0.61932105,0.10004589,79.68604542463468,21.567022835726707,0.6663175063541686
401.0,595.5,486.0,2444.5,1773.5,910.5,0.668316,0.15908013,79.6862250876915,21.567022835726707,0.6479606728057716
380.0,583.5,446.0,2480.5,1749.5,845.0,0.6951991,0.17281324,79.68640475074832,21.567022835726707,0.6296038392559227
357.0,515.5,408.0,2301.5,1671.0,799.5,0.6988374,0.15871617,79.68658441380515,21.567022835726707,0.6112470057060737
368.5,546.0,394.5,2518.0,1654.0,779.0,0.72909874,0.20709492,79.68676407686198,21.567022835726707,0.5928901721562247
358.5,504.0,387.0,2336.5,1669.5,785.5,0.71580684,0.16650026,79.6869437399188,21.567022835726707,0.5745333386063758
367.0,551.0,402.5,2546.5,1689.5,817.0,0.7270261,0.2023135,79.68712340297562,21.567022835726707,0.5561765050579788
365.5,542.5,404.5,2357.0,1694.0,850.0,0.7070433,0.1636633,79.68730306603244,21.567022835726707,0.5373384883800891
357.5,540.0,402.5,2349.5,1699.0,853.0,0.70748544,0.16067679,79.68748272908927,21.567022835726707,0.5642197411119461
382.5,540.5,454.5,2129.5,1758.0,944.0,0.6482198,0.095562704,79.6876623921461,21.567022835726707,0.5914327679912393
385.5,550.5,501.5,1990.5,1851.5,1051.0,0.59751207,0.036179073,79.68784205520292,21.567022835726707,0.6444194974664514
418.0,591.0,596.0,2004.5,2031.5,1268.5,0.54162663,-0.006689792,79.68802171825975,21.567022835726707,0.6839825325474795
418.0,591.0,596.0,2004.5,2031.5,1268.5,0.54162663,-0.006689792,79.68820138131656,21.567022835726707,0.6643665540590624
492.5,657.5,702.0,1819.5,2052.5,1542.5,0.44318858,-0.06017562,79.68838104437339,21.567022835726707,0.6447505755690939
516.5,657.0,712.0,1549.5,1911.0,1538.5,0.37032944,-0.10446467,79.68856070743021,21.567022835726707,0.6251345970791251
521.0,663.0,668.0,1451.0,1695.0,1430.0,0.36951393,-0.07755881,79.68874037048704,21.567022835726707,0.6055186185891567
480.0,558.5,536.0,1164.0,1269.0,1066.5,0.36941177,-0.043156598,79.68892003354387,21.567022835726707,0.5951433644546572
419.5,487.0,452.0,823.0,999.5,793.5,0.2909804,-0.09684499,79.68909969660068,21.567022835726707,0.5940406763238575
404.5,457.0,441.5,828.5,1036.0,788.5,0.3047244,-0.11128989,79.6892793596575,21.567022835726707,0.5929379881929705
470.5,591.5,593.5,1349.5,1427.0,1153.5,0.38908905,-0.02791284,79.68945902271433,21.567022835726707,0.5918353000620837
509.0,647.5,673.5,1627.0,1828.0,1470.5,0.4144751,-0.058176555,79.68963868577116,21.567022835726707,0.5907326119311967
548.0,693.0,721.5,1536.0,1907.0,1645.0,0.36079735,-0.107754864,79.68981834882798,21.567022835726707,0.5896299238003099
564.0,671.5,680.5,1305.0,1601.0,1406.5,0.31453034,-0.10185822,79.68999801188481,21.567022835726707,0.6007370818805071
476.5,531.0,508.0,787.0,997.5,842.5,0.21544401,-0.117960215,79.69017767494162,21.567022835726707,0.6097945511532884
446.5,470.0,439.0,533.5,654.5,537.0,0.09717224,-0.10185185,79.69035733799845,21.567022835726707,0.5882742947695877
407.0,426.5,423.5,518.5,702.5,635.5,0.100849256,-0.15069614,79.69053700105528,21.567022835726707,0.5845841859732605
407.0,426.5,423.5,518.5,702.5,635.5,0.100849256,-0.15069614,79.6907166641121,21.567022835726707,0.5844789100185049
383.5,433.5,434.0,585.5,787.5,684.0,0.14860226,-0.14712308,79.69089632716893,21.567022835726707,0.63227593380922
367.0,399.5,394.5,651.5,820.0,593.5,0.2456979,-0.114509,79.69107599022574,21.567022835726707,0.700904959736166
404.5,489.0,459.5,1092.0,1003.0,660.0,0.40767,0.0424821,79.69125565328257,21.567022835726707,0.7354977548229482
450.5,550.5,540.0,1384.0,1187.0,778.5,0.43866944,0.07662388,79.6914353163394,21.567022835726707,0.7432180696073187
506.0,642.0,620.5,1822.0,1492.0,987.0,0.49191403,0.099577546,79.69161497939622,21.567022835726707,0.7508140739904232
559.0,729.5,753.5,2120.0,1946.5,1308.0,0.47555247,0.042665683,79.69179464245305,21.567022835726707,0.7584100783735277
556.0,748.0,810.0,2299.0,2332.5,1614.5,0.47893214,-0.0072330777,79.69197430550987,21.567022835726707,0.7660060827566322
590.5,768.0,855.0,2188.5,2552.5,1856.5,0.43814686,-0.07677705,79.69215396856669,21.567022835726707,0.7736020871391358
590.5,749.5,896.5,2090.5,2524.0,1906.5,0.39973217,-0.09394301,79.69233363162351,21.567022835726707,0.7725433860662902
631.5,839.0,1005.0,2356.0,2830.5,2018.5,0.4019637,-0.09148751,79.69251329468034,21.567022835726707,0.7691738879693504
877.5,1118.0,1473.0,2516.0,3534.5,2764.0,0.26146904,-0.1683332,79.69269295773717,21.567022835726707,0.7658043898724104
924.0,1161.0,1483.5,2372.5,3801.5,3221.0,0.2305498,-0.23145449,79.69287262079399,21.567022835726707,0.7624348917754704
946.0,1187.5,1517.0,2484.0,3916.5,3259.5,0.24168958,-0.22381064,79.69305228385082,21.567022835726707,0.7590653936785305
930.0,1197.0,1579.0,2640.0,4084.0,3182.5,0.25148138,-0.21475312,79.69323194690763,21.567022835726707,0.7339014860535088
930.0,1197.0,1579.0,2640.0,4084.0,3182.5,0.25148138,-0.21475312,79.69341160996446,21.567022835726707,0.6623779086548564
927.5,1193.0,1579.0,2652.5,4104.5,3186.0,0.25369254,-0.21488826,79.69359127302128,21.567022835726707,0.5908543312562037
960.0,1240.0,1675.5,2722.0,4235.0,3262.5,0.23797612,-0.2174788,79.69377093607811,21.567022835726707,0.5437704910974783
977.0,1257.0,1661.5,2730.0,4148.0,3166.5,0.24331094,-0.20616458,79.69395059913494,21.567022835726707,0.5662703095306332
801.5,1041.0,1362.0,2475.0,3517.0,2615.5,0.29007035,-0.17389853,79.69413026219175,21.567022835726707,0.5898153627833831
743.5,1014.5,1216.0,2507.5,2893.0,2121.5,0.34685108,-0.07138228,79.69430992524858,21.567022835726707,0.6075177033217605
741.0,1000.0,1230.0,2140.5,2794.5,1988.0,0.27013797,-0.13252279,79.6944895883054,21.567022835726707,0.6225685841195061
